strategy;forecast_date;state_date;model_requested;model_used;secid;block3_sector;sector_for_eval;weight;block3_expected_return;target_q_fwd_clean;weighted_expected_return;weighted_realized_return;state_infl_high;state_vol_high_auto;state_dd_stress
selector_composite;2024-12-31;2024-09-30;ols;ols;GEMA;all;all;0.15;-0.04424263;0.03079292;-0.00663639;0.00461894;1.0;0.0;1.0
selector_composite;2024-12-31;2024-09-30;ols;ols;LPSB;all;all;0.05902504;-0.03687569;0.0760095;-0.00217659;0.00448646;1.0;0.0;1.0
selector_composite;2024-12-31;2024-09-30;ols;ols;SFIN;all;all;0.15;-0.04644807;0.06793003;-0.00696721;0.0101895;1.0;0.0;1.0
selector_composite;2024-12-31;2024-09-30;ols;ols;STSB;all;all;0.03414809;-0.04460562;0.15281899;-0.0015232;0.00521848;1.0;0.0;1.0
selector_composite;2024-12-31;2024-09-30;ols;ols;TGKBP;all;all;0.15;-0.04605657;0.06582507;-0.00690848;0.00987376;1.0;0.0;1.0
selector_composite;2024-12-31;2024-09-30;ols;ols;VSYDP;all;all;0.15;-0.04003147;0.18471338;-0.00600472;0.02770701;1.0;0.0;1.0
selector_composite;2024-12-31;2024-09-30;ols;ols;YKENP;all;all;0.15;-0.0441093;0.0;-0.0066164;0.0;1.0;0.0;1.0
always_linear;2025-03-31;2024-12-31;ridge;ridge;BISVP;all;all;0.15;0.00517781;0.01991614;0.00077667;0.00298742;0.0;1.0;1.0
always_linear;2025-03-31;2024-12-31;ridge;ridge;GAZAP;all;all;0.15;0.00256634;-0.19148936;0.00038495;-0.0287234;0.0;1.0;1.0
always_linear;2025-03-31;2024-12-31;ridge;ridge;JNOSP;all;all;0.15;0.002959;-0.12543554;0.00044385;-0.01881533;0.0;1.0;1.0
always_linear;2025-03-31;2024-12-31;ridge;ridge;KGKCP;all;all;0.15;0.00667022;0.08949416;0.00100053;0.01342412;0.0;1.0;1.0
always_linear;2025-03-31;2024-12-31;ridge;ridge;KRKOP;all;all;0.15;0.00694922;-0.14647887;0.00104238;-0.02197183;0.0;1.0;1.0
always_linear;2025-03-31;2024-12-31;ridge;ridge;KROTP;all;all;0.14735931;0.00129038;-0.15841584;0.00019015;-0.02334405;0.0;1.0;1.0
always_linear;2025-03-31;2024-12-31;ridge;ridge;TGKBP;all;all;0.0927593;-0.0009901;-0.21235195;-9.184e-05;-0.01969762;0.0;1.0;1.0
always_linear;2025-03-31;2024-12-31;ridge;ridge;YKENP;all;all;0.00988139;-0.00049696;-0.15421687;-4.91e-06;-0.00152388;0.0;1.0;1.0
always_transformer;2025-03-31;2024-12-31;patchtst_global;patchtst_global;ARSA;all;all;0.15;0.17826631;-0.07410714;0.02673995;-0.01111607;0.0;1.0;1.0
always_transformer;2025-03-31;2024-12-31;patchtst_global;patchtst_global;AVAN;all;all;0.15;0.10422603;-0.14556962;0.0156339;-0.02183544;0.0;1.0;1.0
always_transformer;2025-03-31;2024-12-31;patchtst_global;patchtst_global;BRZL;all;all;0.04172996;0.10653954;-0.15873786;0.00444589;-0.00662413;0.0;1.0;1.0
always_transformer;2025-03-31;2024-12-31;patchtst_global;patchtst_global;GAZAP;all;all;0.11267132;0.15106461;-0.19148936;0.01702065;-0.02157536;0.0;1.0;1.0
always_transformer;2025-03-31;2024-12-31;patchtst_global;patchtst_global;KGKCP;all;all;0.09559871;0.12050168;0.08949416;0.01151981;0.00855553;0.0;1.0;1.0
always_transformer;2025-03-31;2024-12-31;patchtst_global;patchtst_global;NKNCP;all;all;0.15;0.10872041;-0.04615385;0.01630806;-0.00692308;0.0;1.0;1.0
always_transformer;2025-03-31;2024-12-31;patchtst_global;patchtst_global;PRMB;all;all;0.15;0.14213598;-0.17365269;0.0213204;-0.0260479;0.0;1.0;1.0
always_transformer;2025-03-31;2024-12-31;patchtst_global;patchtst_global;RDRB;all;all;0.15;0.15768211;-0.00653595;0.02365232;-0.00098039;0.0;1.0;1.0
selector_rule_based;2025-03-31;2024-12-31;patchtst_global;patchtst_global;ARSA;all;all;0.15;0.17826631;-0.07410714;0.02673995;-0.01111607;0.0;1.0;1.0
selector_rule_based;2025-03-31;2024-12-31;patchtst_global;patchtst_global;AVAN;all;all;0.15;0.10422603;-0.14556962;0.0156339;-0.02183544;0.0;1.0;1.0
selector_rule_based;2025-03-31;2024-12-31;patchtst_global;patchtst_global;BRZL;all;all;0.04172996;0.10653954;-0.15873786;0.00444589;-0.00662413;0.0;1.0;1.0
selector_rule_based;2025-03-31;2024-12-31;patchtst_global;patchtst_global;GAZAP;all;all;0.11267132;0.15106461;-0.19148936;0.01702065;-0.02157536;0.0;1.0;1.0
selector_rule_based;2025-03-31;2024-12-31;patchtst_global;patchtst_global;KGKCP;all;all;0.09559871;0.12050168;0.08949416;0.01151981;0.00855553;0.0;1.0;1.0
selector_rule_based;2025-03-31;2024-12-31;patchtst_global;patchtst_global;NKNCP;all;all;0.15;0.10872041;-0.04615385;0.01630806;-0.00692308;0.0;1.0;1.0
selector_rule_based;2025-03-31;2024-12-31;patchtst_global;patchtst_global;PRMB;all;all;0.15;0.14213598;-0.17365269;0.0213204;-0.0260479;0.0;1.0;1.0
selector_rule_based;2025-03-31;2024-12-31;patchtst_global;patchtst_global;RDRB;all;all;0.15;0.15768211;-0.00653595;0.02365232;-0.00098039;0.0;1.0;1.0
selector_composite;2025-03-31;2024-12-31;kalman_tvp;kalman_tvp;BISVP;all;all;0.15;0.09259903;0.01991614;0.01388985;0.00298742;0.0;1.0;1.0
selector_composite;2025-03-31;2024-12-31;kalman_tvp;kalman_tvp;JNOSP;all;all;0.04948539;0.0946003;-0.12543554;0.00468133;-0.00620723;0.0;1.0;1.0
selector_composite;2025-03-31;2024-12-31;kalman_tvp;kalman_tvp;KGKCP;all;all;0.15;0.12504341;0.08949416;0.01875651;0.01342412;0.0;1.0;1.0
selector_composite;2025-03-31;2024-12-31;kalman_tvp;kalman_tvp;KRKOP;all;all;0.15;0.10520838;-0.14647887;0.01578126;-0.02197183;0.0;1.0;1.0
selector_composite;2025-03-31;2024-12-31;kalman_tvp;kalman_tvp;KZOSP;all;all;0.15;0.08658443;-0.21068636;0.01298766;-0.03160295;0.0;1.0;1.0
selector_composite;2025-03-31;2024-12-31;kalman_tvp;kalman_tvp;MFGSP;all;all;0.15;0.08794494;-0.14541833;0.01319174;-0.02181275;0.0;1.0;1.0
selector_composite;2025-03-31;2024-12-31;kalman_tvp;kalman_tvp;NKNCP;all;all;0.15;0.08636632;-0.04615385;0.01295495;-0.00692308;0.0;1.0;1.0
selector_composite;2025-03-31;2024-12-31;kalman_tvp;kalman_tvp;WTCMP;all;all;0.01393176;0.0906701;-0.13333333;0.00126319;-0.00185757;0.0;1.0;1.0
selector_composite;2025-03-31;2024-12-31;kalman_tvp;kalman_tvp;ZILL;all;all;0.03658285;0.08742555;-0.01935484;0.00319828;-0.00070806;0.0;1.0;1.0
always_linear;2025-06-30;2025-03-31;ridge;ridge;BISVP;all;all;0.15;-0.01623917;0.02832273;-0.00243588;0.00424841;0.0;0.0;1.0
always_linear;2025-06-30;2025-03-31;ridge;ridge;GAZAP;all;all;0.15;-0.01086844;0.01578947;-0.00163027;0.00236842;0.0;0.0;1.0
always_linear;2025-06-30;2025-03-31;ridge;ridge;JNOSP;all;all;0.15;-0.01533399;0.00698409;-0.0023001;0.00104761;0.0;0.0;1.0
always_linear;2025-06-30;2025-03-31;ridge;ridge;KRKOP;all;all;0.15;-0.0125065;0.11386139;-0.00187597;0.01707921;0.0;0.0;1.0
always_linear;2025-06-30;2025-03-31;ridge;ridge;KROTP;all;all;0.15;-0.01063833;0.04;-0.00159575;0.006;0.0;0.0;1.0
always_linear;2025-06-30;2025-03-31;ridge;ridge;MAGEP;all;all;0.15;-0.00806702;-0.04035874;-0.00121005;-0.00605381;0.0;0.0;1.0
always_linear;2025-06-30;2025-03-31;ridge;ridge;SAGOP;all;all;0.1;-0.01205561;0.3;-0.00120556;0.03;0.0;0.0;1.0
always_transformer;2025-06-30;2025-03-31;patchtst_global;patchtst_global;BISVP;all;all;0.15;0.05936216;0.02832273;0.00890432;0.00424841;0.0;0.0;1.0
always_transformer;2025-06-30;2025-03-31;patchtst_global;patchtst_global;GAZAP;all;all;0.0603469;0.05157615;0.01578947;0.00311246;0.00095285;0.0;0.0;1.0
always_transformer;2025-06-30;2025-03-31;patchtst_global;patchtst_global;KGKCP;all;all;0.15;0.0664304;0.01960881;0.00996456;0.00294132;0.0;0.0;1.0
always_transformer;2025-06-30;2025-03-31;patchtst_global;patchtst_global;KRKOP;all;all;0.11501544;0.06132468;0.11386139;0.00705329;0.01309582;0.0;0.0;1.0
always_transformer;2025-06-30;2025-03-31;patchtst_global;patchtst_global;MGTSP;all;all;0.05317032;0.06147718;-0.04987531;0.00326876;-0.00265189;0.0;0.0;1.0
always_transformer;2025-06-30;2025-03-31;patchtst_global;patchtst_global;OGKB;all;all;0.15;0.06516579;0.08623806;0.00977487;0.01293571;0.0;0.0;1.0
always_transformer;2025-06-30;2025-03-31;patchtst_global;patchtst_global;RDRB;all;all;0.12586283;0.06285834;-0.02725841;0.00791153;-0.00343082;0.0;0.0;1.0
always_transformer;2025-06-30;2025-03-31;patchtst_global;patchtst_global;UNKL;all;all;0.07456426;0.0582416;-0.05210421;0.00434274;-0.00388511;0.0;0.0;1.0
always_transformer;2025-06-30;2025-03-31;patchtst_global;patchtst_global;ZILL;all;all;0.12104025;0.04909887;0.07631579;0.00594294;0.00923728;0.0;0.0;1.0
selector_rule_based;2025-06-30;2025-03-31;patchtst_global;patchtst_global;BISVP;all;all;0.15;0.05936216;0.02832273;0.00890432;0.00424841;0.0;0.0;1.0
selector_rule_based;2025-06-30;2025-03-31;patchtst_global;patchtst_global;GAZAP;all;all;0.0603469;0.05157615;0.01578947;0.00311246;0.00095285;0.0;0.0;1.0
selector_rule_based;2025-06-30;2025-03-31;patchtst_global;patchtst_global;KGKCP;all;all;0.15;0.0664304;0.01960881;0.00996456;0.00294132;0.0;0.0;1.0
selector_rule_based;2025-06-30;2025-03-31;patchtst_global;patchtst_global;KRKOP;all;all;0.11501544;0.06132468;0.11386139;0.00705329;0.01309582;0.0;0.0;1.0
selector_rule_based;2025-06-30;2025-03-31;patchtst_global;patchtst_global;MGTSP;all;all;0.05317032;0.06147718;-0.04987531;0.00326876;-0.00265189;0.0;0.0;1.0
selector_rule_based;2025-06-30;2025-03-31;patchtst_global;patchtst_global;OGKB;all;all;0.15;0.06516579;0.08623806;0.00977487;0.01293571;0.0;0.0;1.0
selector_rule_based;2025-06-30;2025-03-31;patchtst_global;patchtst_global;RDRB;all;all;0.12586283;0.06285834;-0.02725841;0.00791153;-0.00343082;0.0;0.0;1.0
selector_rule_based;2025-06-30;2025-03-31;patchtst_global;patchtst_global;UNKL;all;all;0.07456426;0.0582416;-0.05210421;0.00434274;-0.00388511;0.0;0.0;1.0
selector_rule_based;2025-06-30;2025-03-31;patchtst_global;patchtst_global;ZILL;all;all;0.12104025;0.04909887;0.07631579;0.00594294;0.00923728;0.0;0.0;1.0
selector_composite;2025-06-30;2025-03-31;lasso;lasso;BISVP;all;all;0.15;0.05467041;0.02832273;0.00820056;0.00424841;0.0;0.0;1.0
selector_composite;2025-06-30;2025-03-31;lasso;lasso;JNOSP;all;all;0.1;0.05365646;0.00698409;0.00536565;0.00069841;0.0;0.0;1.0
selector_composite;2025-06-30;2025-03-31;lasso;lasso;KRKN;all;all;0.15;0.05885464;0.03571429;0.0088282;0.00535714;0.0;0.0;1.0
selector_composite;2025-06-30;2025-03-31;lasso;lasso;KRKOP;all;all;0.15;0.05779152;0.11386139;0.00866873;0.01707921;0.0;0.0;1.0
selector_composite;2025-06-30;2025-03-31;lasso;lasso;KROTP;all;all;0.15;0.05275619;0.04;0.00791343;0.006;0.0;0.0;1.0
selector_composite;2025-06-30;2025-03-31;lasso;lasso;MFGS;all;all;0.15;0.05682938;-0.08206687;0.00852441;-0.01231003;0.0;0.0;1.0
selector_composite;2025-06-30;2025-03-31;lasso;lasso;MGTS;all;all;0.15;0.05613203;0.00925926;0.00841981;0.00138889;0.0;0.0;1.0
always_linear;2025-09-30;2025-06-30;ridge;ridge;ARSA;all;all;0.15;0.00326199;-0.12863071;0.0004893;-0.01929461;0.0;0.0;1.0
always_linear;2025-09-30;2025-06-30;ridge;ridge;BISVP;all;all;0.15;0.00675208;0.25632563;0.00101281;0.03844884;0.0;0.0;1.0
always_linear;2025-09-30;2025-06-30;ridge;ridge;CNTLP;all;all;0.15;0.00190063;-0.05696203;0.00028509;-0.0085443;0.0;0.0;1.0
always_linear;2025-09-30;2025-06-30;ridge;ridge;GAZAP;all;all;0.15;0.00132674;-0.0;0.00019901;-0.0;0.0;0.0;1.0
always_linear;2025-09-30;2025-06-30;ridge;ridge;JNOSP;all;all;0.05579048;-0.00051735;-0.08316832;-2.886e-05;-0.00464;0.0;0.0;1.0
always_linear;2025-09-30;2025-06-30;ridge;ridge;KRKOP;all;all;0.15;0.00712491;0.01777778;0.00106874;0.00266667;0.0;0.0;1.0
always_linear;2025-09-30;2025-06-30;ridge;ridge;KROTP;all;all;0.04359871;0.0063968;0.41402715;0.00027889;0.01805105;0.0;0.0;1.0
always_linear;2025-09-30;2025-06-30;ridge;ridge;KZOSP;all;all;0.15;0.00488927;-0.01495972;0.00073339;-0.00224396;0.0;0.0;1.0
always_linear;2025-09-30;2025-06-30;ridge;ridge;ROST;all;all;0.00061081;0.00134458;-0.09876543;8.2e-07;-6.033e-05;0.0;0.0;1.0
always_transformer;2025-09-30;2025-06-30;patchtst_global;patchtst_global;ARSA;all;all;0.15;0.05496124;-0.12863071;0.00824419;-0.01929461;0.0;0.0;1.0
always_transformer;2025-09-30;2025-06-30;patchtst_global;patchtst_global;GAZAP;all;all;0.15;0.09782674;-0.0;0.01467401;-0.0;0.0;0.0;1.0
always_transformer;2025-09-30;2025-06-30;patchtst_global;patchtst_global;JNOSP;all;all;0.15;0.0691388;-0.08316832;0.01037082;-0.01247525;0.0;0.0;1.0
always_transformer;2025-09-30;2025-06-30;patchtst_global;patchtst_global;KRKN;all;all;0.15;0.07665988;0.13218391;0.01149898;0.01982759;0.0;0.0;1.0
always_transformer;2025-09-30;2025-06-30;patchtst_global;patchtst_global;KRKOP;all;all;0.15;0.07132126;0.01777778;0.01069819;0.00266667;0.0;0.0;1.0
always_transformer;2025-09-30;2025-06-30;patchtst_global;patchtst_global;MFGSP;all;all;0.07635565;0.05576021;0.07635468;0.00425761;0.00583011;0.0;0.0;1.0
always_transformer;2025-09-30;2025-06-30;patchtst_global;patchtst_global;PRMB;all;all;0.06951719;0.07075061;-0.09285714;0.00491838;-0.00645517;0.0;0.0;1.0
always_transformer;2025-09-30;2025-06-30;patchtst_global;patchtst_global;VSYDP;all;all;0.10412717;0.09003231;-0.03680982;0.00937481;-0.0038329;0.0;0.0;1.0
selector_rule_based;2025-09-30;2025-06-30;patchtst_global;patchtst_global;ARSA;all;all;0.15;0.05496124;-0.12863071;0.00824419;-0.01929461;0.0;0.0;1.0
selector_rule_based;2025-09-30;2025-06-30;patchtst_global;patchtst_global;GAZAP;all;all;0.15;0.09782674;-0.0;0.01467401;-0.0;0.0;0.0;1.0
selector_rule_based;2025-09-30;2025-06-30;patchtst_global;patchtst_global;JNOSP;all;all;0.15;0.0691388;-0.08316832;0.01037082;-0.01247525;0.0;0.0;1.0
selector_rule_based;2025-09-30;2025-06-30;patchtst_global;patchtst_global;KRKN;all;all;0.15;0.07665988;0.13218391;0.01149898;0.01982759;0.0;0.0;1.0
selector_rule_based;2025-09-30;2025-06-30;patchtst_global;patchtst_global;KRKOP;all;all;0.15;0.07132126;0.01777778;0.01069819;0.00266667;0.0;0.0;1.0
selector_rule_based;2025-09-30;2025-06-30;patchtst_global;patchtst_global;MFGSP;all;all;0.07635565;0.05576021;0.07635468;0.00425761;0.00583011;0.0;0.0;1.0
selector_rule_based;2025-09-30;2025-06-30;patchtst_global;patchtst_global;PRMB;all;all;0.06951719;0.07075061;-0.09285714;0.00491838;-0.00645517;0.0;0.0;1.0
selector_rule_based;2025-09-30;2025-06-30;patchtst_global;patchtst_global;VSYDP;all;all;0.10412717;0.09003231;-0.03680982;0.00937481;-0.0038329;0.0;0.0;1.0
selector_composite;2025-09-30;2025-06-30;lasso;lasso;ARSA;all;all;0.15;-0.00108681;-0.12863071;-0.00016302;-0.01929461;0.0;0.0;1.0
selector_composite;2025-09-30;2025-06-30;lasso;lasso;GAZAP;all;all;0.04555908;-0.00491751;-0.0;-0.00022404;-0.0;0.0;0.0;1.0
selector_composite;2025-09-30;2025-06-30;lasso;lasso;JNOS;all;all;0.05572777;-0.00151965;-0.07163324;-8.469e-05;-0.00399196;0.0;0.0;1.0
selector_composite;2025-09-30;2025-06-30;lasso;lasso;JNOSP;all;all;0.15;-0.00091961;-0.08316832;-0.00013794;-0.01247525;0.0;0.0;1.0
selector_composite;2025-09-30;2025-06-30;lasso;lasso;KOGK;all;all;0.10480735;-0.00350247;-0.0960452;-0.00036708;-0.01006624;0.0;0.0;1.0
selector_composite;2025-09-30;2025-06-30;lasso;lasso;KRKN;all;all;0.10907783;-0.0036087;0.13218391;-0.00039363;0.01441833;0.0;0.0;1.0
selector_composite;2025-09-30;2025-06-30;lasso;lasso;KRKOP;all;all;0.15;-0.000899;0.01777778;-0.00013485;0.00266667;0.0;0.0;1.0
selector_composite;2025-09-30;2025-06-30;lasso;lasso;KZOSP;all;all;0.01578989;-0.00084357;-0.01495972;-1.332e-05;-0.00023621;0.0;0.0;1.0
selector_composite;2025-09-30;2025-06-30;lasso;lasso;MFGSP;all;all;0.14555704;-0.00275327;0.07635468;-0.00040076;0.01111396;0.0;0.0;1.0
selector_composite;2025-09-30;2025-06-30;lasso;lasso;UKUZ;all;all;0.07348105;-0.000897;-0.08333333;-6.591e-05;-0.00612342;0.0;0.0;1.0
